date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier
2023-06-27,2023,6,Appartement,50.0,220000.0,4400.0,2,83200,Est (La Valette / La Garde)
2023-06-27,2023,6,Appartement,56.0,108000.0,1928.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-16,2023,6,Appartement,67.0,140000.0,2089.55,4,83000,Centre-ville
2023-06-30,2023,6,Appartement,40.0,315000.0,7875.0,2,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,24.0,315000.0,13125.0,1,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,33.0,315000.0,9545.45,2,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,40.0,315000.0,7875.0,2,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,26.0,315000.0,12115.38,1,83200,Est (La Valette / La Garde)
2023-06-28,2023,6,Appartement,73.0,130000.0,1780.82,4,83000,Centre-ville
2023-06-30,2023,6,Appartement,31.0,80000.0,2580.65,1,83000,Centre-ville
2023-06-30,2023,6,Appartement,32.0,80000.0,2500.0,2,83000,Centre-ville
2023-06-16,2023,6,Appartement,63.0,385000.0,6111.11,4,83200,Est (La Valette / La Garde)
2023-07-04,2023,7,Appartement,62.0,144000.0,2322.58,3,83000,Centre-ville
2023-06-29,2023,6,Appartement,26.0,48000.0,1846.15,1,83200,Est (La Valette / La Garde)
2023-06-29,2023,6,Appartement,58.0,259290.0,4470.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-29,2023,6,Maison,108.0,200000.0,1851.85,4,83200,Est (La Valette / La Garde)
2023-06-19,2023,6,Appartement,15.0,36500.0,2433.33,1,83000,Centre-ville
2023-06-22,2023,6,Appartement,18.0,80318.0,4462.11,1,83000,Centre-ville
2023-06-26,2023,6,Appartement,62.0,107000.0,1725.81,4,83200,Est (La Valette / La Garde)
2023-06-27,2023,6,Maison,49.0,434063.0,8858.43,3,83000,Centre-ville
2023-07-07,2023,7,Appartement,41.0,120000.0,2926.83,2,83000,Centre-ville
2023-06-30,2023,6,Appartement,19.0,57000.0,3000.0,1,83200,Est (La Valette / La Garde)
2023-06-23,2023,6,Appartement,72.0,150000.0,2083.33,4,83000,Centre-ville
2023-06-28,2023,6,Appartement,76.0,213500.0,2809.21,4,83000,Centre-ville
2023-06-30,2023,6,Appartement,95.0,224820.0,2366.53,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-06,2023,7,Appartement,31.0,95000.0,3064.52,1,83000,Centre-ville
2023-06-22,2023,6,Appartement,86.0,100000.0,1162.79,5,83200,Est (La Valette / La Garde)
2023-06-29,2023,6,Appartement,56.0,122700.0,2191.07,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-16,2023,6,Appartement,51.0,145400.0,2850.98,2,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,99.0,171000.0,1727.27,4,83200,Est (La Valette / La Garde)
2023-06-22,2023,6,Appartement,60.0,254600.0,4243.33,3,83000,Centre-ville
2023-07-06,2023,7,Appartement,73.0,271300.0,3716.44,3,83000,Centre-ville
2023-06-30,2023,6,Appartement,52.0,95000.0,1826.92,3,83000,Centre-ville
2023-06-28,2023,6,Appartement,85.0,180000.0,2117.65,4,83000,Centre-ville
2023-06-28,2023,6,Appartement,76.0,197000.0,2592.11,4,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,68.0,305000.0,4485.29,4,83000,Centre-ville
2023-06-08,2023,6,Appartement,35.0,114000.0,3257.14,2,83000,Centre-ville
2023-07-05,2023,7,Appartement,19.0,74000.0,3894.74,1,83000,Centre-ville
2023-06-20,2023,6,Appartement,54.0,95000.0,1759.26,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-03,2023,7,Appartement,66.0,206575.0,3129.92,3,83000,Centre-ville
2023-06-22,2023,6,Appartement,42.0,79000.0,1880.95,1,83000,Centre-ville
2023-07-03,2023,7,Appartement,51.0,122000.0,2392.16,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-04,2023,7,Maison,73.0,294950.0,4040.41,3,83000,Centre-ville
2023-04-28,2023,4,Appartement,53.0,110000.0,2075.47,3,83200,Est (La Valette / La Garde)
2023-04-21,2023,4,Appartement,51.0,159000.0,3117.65,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-30,2023,6,Appartement,54.0,90000.0,1666.67,2,83000,Centre-ville
2023-07-06,2023,7,Appartement,20.0,76000.0,3800.0,1,83000,Centre-ville
2023-07-11,2023,7,Maison,66.0,285000.0,4318.18,3,83000,Centre-ville
2023-07-03,2023,7,Appartement,77.0,46930.0,609.48,4,83200,Est (La Valette / La Garde)
2023-07-03,2023,7,Appartement,67.0,45000.0,671.64,4,83200,Est (La Valette / La Garde)
2023-07-07,2023,7,Appartement,40.0,30000.0,750.0,2,83200,Est (La Valette / La Garde)
2023-06-29,2023,6,Appartement,25.0,78000.0,3120.0,2,83200,Est (La Valette / La Garde)
2023-06-15,2023,6,Appartement,24.0,65000.0,2708.33,1,83000,Centre-ville
2023-07-03,2023,7,Appartement,73.0,300850.0,4121.23,4,83000,Centre-ville
2023-06-27,2023,6,Appartement,82.0,277000.0,3378.05,4,83000,Centre-ville
2023-06-30,2023,6,Appartement,60.0,140000.0,2333.33,3,83000,Centre-ville
2023-07-10,2023,7,Appartement,23.0,72000.0,3130.43,1,83000,Centre-ville
2023-07-12,2023,7,Appartement,50.0,64000.0,1280.0,3,83000,Centre-ville
2023-06-30,2023,6,Appartement,18.0,84000.0,4666.67,1,83000,Centre-ville
2023-06-23,2023,6,Appartement,26.0,105000.0,4038.46,2,83000,Centre-ville
2023-06-23,2023,6,Appartement,26.0,105000.0,4038.46,2,83000,Centre-ville
2023-06-30,2023,6,Appartement,77.0,227900.0,2959.74,4,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,74.0,210000.0,2837.84,4,83000,Centre-ville
2023-07-06,2023,7,Maison,54.0,250000.0,4629.63,3,83200,Est (La Valette / La Garde)
2023-07-11,2023,7,Appartement,68.0,166280.0,2445.29,2,83000,Centre-ville
2023-07-07,2023,7,Appartement,68.0,146105.0,2148.6,2,83000,Centre-ville
2023-06-12,2023,6,Appartement,63.0,156000.0,2476.19,3,83200,Est (La Valette / La Garde)
2023-07-04,2023,7,Appartement,81.0,315000.0,3888.89,4,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Appartement,55.0,265000.0,4818.18,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-29,2023,6,Appartement,26.0,75500.0,2903.85,1,83000,Centre-ville
2023-06-30,2023,6,Appartement,52.0,125000.0,2403.85,2,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Maison,120.0,390000.0,3250.0,6,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-30,2023,6,Maison,82.0,362000.0,4414.63,3,83000,Centre-ville
2023-06-29,2023,6,Appartement,105.0,265000.0,2523.81,4,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,91.0,188400.0,2070.33,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-03,2023,7,Appartement,52.0,200000.0,3846.15,3,83000,Centre-ville
2023-07-06,2023,7,Appartement,30.0,90000.0,3000.0,2,83000,Centre-ville
2023-07-05,2023,7,Appartement,77.0,110000.0,1428.57,4,83200,Est (La Valette / La Garde)
2023-07-07,2023,7,Appartement,44.0,158400.0,3600.0,3,83000,Centre-ville
2023-07-07,2023,7,Appartement,57.0,158400.0,2778.95,3,83000,Centre-ville
2023-07-07,2023,7,Appartement,46.0,158400.0,3443.48,2,83000,Centre-ville
2023-07-07,2023,7,Appartement,40.0,132000.0,3300.0,2,83000,Centre-ville
2023-07-03,2023,7,Appartement,66.0,170000.0,2575.76,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-30,2023,6,Appartement,44.0,360000.0,8181.82,3,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,36.0,360000.0,10000.0,2,83200,Est (La Valette / La Garde)
2023-07-05,2023,7,Appartement,53.0,138000.0,2603.77,2,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,75.0,257500.0,3433.33,4,83000,Centre-ville
2023-07-05,2023,7,Appartement,69.0,82000.0,1188.41,3,83200,Est (La Valette / La Garde)
2023-07-05,2023,7,Appartement,46.0,82000.0,1782.61,2,83200,Est (La Valette / La Garde)
2023-07-03,2023,7,Appartement,92.0,371000.0,4032.61,4,83000,Centre-ville
2023-07-07,2023,7,Appartement,60.0,228000.0,3800.0,3,83200,Est (La Valette / La Garde)
2023-07-07,2023,7,Appartement,72.0,228000.0,3166.67,4,83200,Est (La Valette / La Garde)
2023-06-23,2023,6,Appartement,41.0,92500.0,2256.1,2,83200,Est (La Valette / La Garde)
2023-06-26,2023,6,Maison,57.0,272000.0,4771.93,3,83200,Est (La Valette / La Garde)
2023-06-26,2023,6,Appartement,39.0,90000.0,2307.69,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-06,2023,7,Maison,120.0,362000.0,3016.67,5,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Appartement,58.0,102000.0,1758.62,1,83000,Centre-ville
2023-06-28,2023,6,Appartement,35.0,82000.0,2342.86,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-27,2023,6,Appartement,40.0,146600.0,3665.0,2,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Maison,87.0,352145.0,4047.64,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-23,2023,6,Appartement,64.0,100000.0,1562.5,4,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Appartement,57.0,137500.0,2412.28,3,83200,Est (La Valette / La Garde)
2023-07-12,2023,7,Appartement,58.0,115500.0,1991.38,3,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,34.0,70000.0,2058.82,2,83000,Centre-ville
2023-06-30,2023,6,Appartement,56.0,137000.0,2446.43,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-20,2023,7,Appartement,48.0,156000.0,3250.0,2,83000,Centre-ville
2023-07-11,2023,7,Appartement,92.0,190000.0,2065.22,4,83000,Centre-ville
2023-06-20,2023,6,Appartement,67.0,60000.0,895.52,4,83200,Est (La Valette / La Garde)
2023-07-03,2023,7,Appartement,73.0,164820.0,2257.81,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-20,2023,7,Appartement,72.0,190000.0,2638.89,3,83000,Centre-ville
2023-07-17,2023,7,Appartement,12.0,114220.0,9518.33,1,83000,Centre-ville
2023-07-12,2023,7,Appartement,52.0,116000.0,2230.77,3,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,51.0,143500.0,2813.73,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-12,2023,7,Appartement,78.0,132000.0,1692.31,4,83200,Est (La Valette / La Garde)
2023-06-29,2023,6,Appartement,60.0,130000.0,2166.67,4,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,60.0,105000.0,1750.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-04,2023,7,Appartement,39.0,166500.0,4269.23,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-03,2023,7,Appartement,57.0,117500.0,2061.4,3,83000,Centre-ville
2023-07-18,2023,7,Appartement,52.0,235000.0,4519.23,2,83200,Est (La Valette / La Garde)
2023-07-03,2023,7,Appartement,70.0,195100.0,2787.14,3,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Maison,71.0,304289.5,4285.77,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-18,2023,7,Appartement,57.0,148000.0,2596.49,3,83000,Centre-ville
2023-07-18,2023,7,Appartement,57.0,126000.0,2210.53,3,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Appartement,34.0,106845.0,3142.5,2,83000,Centre-ville
2023-06-28,2023,6,Appartement,92.0,255000.0,2771.74,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-30,2023,6,Appartement,53.0,170000.0,3207.55,3,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,77.0,172000.0,2233.77,4,83000,Centre-ville
2023-07-12,2023,7,Appartement,68.0,214000.0,3147.06,4,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,53.0,112000.0,2113.21,3,83200,Est (La Valette / La Garde)
2023-07-06,2023,7,Appartement,62.0,116000.0,1870.97,3,83000,Centre-ville
2023-06-30,2023,6,Appartement,65.0,168392.0,2590.65,4,83000,Centre-ville
2023-07-12,2023,7,Appartement,66.0,230000.0,3484.85,3,83000,Centre-ville
2023-07-12,2023,7,Appartement,76.0,195000.0,2565.79,4,83000,Centre-ville
2023-07-18,2023,7,Appartement,53.0,115000.0,2169.81,2,83000,Centre-ville
2023-06-30,2023,6,Maison,90.0,450000.0,5000.0,3,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,55.0,144000.0,2618.18,2,83000,Centre-ville
2023-07-03,2023,7,Appartement,65.0,138000.0,2123.08,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-06,2023,7,Appartement,48.0,115000.0,2395.83,2,83200,Est (La Valette / La Garde)
2023-06-23,2023,6,Appartement,75.0,252660.0,3368.8,4,83000,Centre-ville
2023-06-26,2023,6,Appartement,102.0,210000.0,2058.82,6,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,100.0,185000.0,1850.0,4,83200,Est (La Valette / La Garde)
2023-06-29,2023,6,Appartement,60.0,270000.0,4500.0,4,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,86.0,225000.0,2616.28,4,83200,Est (La Valette / La Garde)
2023-06-21,2023,6,Appartement,28.0,72000.0,2571.43,1,83200,Est (La Valette / La Garde)
2023-07-20,2023,7,Appartement,44.0,116000.0,2636.36,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-06-28,2023,6,Appartement,66.0,157000.0,2378.79,3,83200,Est (La Valette / La Garde)
2023-07-20,2023,7,Appartement,55.0,176000.0,3200.0,3,83200,Est (La Valette / La Garde)
2023-06-28,2023,6,Appartement,35.0,128000.0,3657.14,2,83000,Centre-ville
2023-06-22,2023,6,Appartement,124.0,270000.0,2177.42,5,83000,Centre-ville
2023-07-20,2023,7,Appartement,47.0,166710.0,3547.02,3,83000,Centre-ville
2023-06-27,2023,6,Appartement,82.0,225681.0,2752.21,5,83000,Centre-ville
2023-07-24,2023,7,Appartement,51.0,168130.0,3296.67,2,83200,Est (La Valette / La Garde)
2023-07-24,2023,7,Appartement,72.0,205000.0,2847.22,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-20,2023,7,Appartement,42.0,135000.0,3214.29,2,83000,Centre-ville
2023-07-11,2023,7,Appartement,71.0,167000.0,2352.11,3,83000,Centre-ville
2023-07-24,2023,7,Appartement,56.0,115000.0,2053.57,3,83000,Centre-ville
2023-07-11,2023,7,Appartement,66.0,369000.0,5590.91,3,83000,Centre-ville
2023-07-11,2023,7,Appartement,42.0,86000.0,2047.62,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-04,2023,7,Appartement,56.0,132000.0,2357.14,3,83200,Est (La Valette / La Garde)
2023-06-26,2023,6,Appartement,20.0,101200.0,5060.0,2,83000,Centre-ville
2023-07-21,2023,7,Appartement,21.0,90000.0,4285.71,1,83200,Est (La Valette / La Garde)
2023-07-13,2023,7,Appartement,81.0,228050.0,2815.43,4,83000,Centre-ville
2023-07-19,2023,7,Appartement,44.0,202000.0,4590.91,2,83000,Centre-ville
2023-07-10,2023,7,Appartement,63.0,323000.0,5126.98,3,83000,Centre-ville
2023-07-21,2023,7,Appartement,74.0,175000.0,2364.86,4,83200,Est (La Valette / La Garde)
2023-07-26,2023,7,Appartement,79.0,331700.0,4198.73,3,83000,Centre-ville
2023-07-10,2023,7,Appartement,30.0,113000.0,3766.67,2,83000,Centre-ville
2023-07-05,2023,7,Appartement,62.0,143000.0,2306.45,3,83000,Centre-ville
2023-07-06,2023,7,Appartement,69.0,216100.0,3131.88,3,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,82.0,265000.0,3231.71,4,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Appartement,98.0,225000.0,2295.92,5,83200,Est (La Valette / La Garde)
2023-07-24,2023,7,Appartement,40.0,217700.0,5442.5,2,83200,Est (La Valette / La Garde)
2023-07-20,2023,7,Appartement,44.0,40000.0,909.09,2,83000,Centre-ville
2023-07-03,2023,7,Appartement,60.0,79000.0,1316.67,3,83200,Est (La Valette / La Garde)
2023-07-17,2023,7,Maison,65.0,276700.0,4256.92,3,83200,Est (La Valette / La Garde)
2023-06-27,2023,6,Appartement,66.0,143000.0,2166.67,3,83000,Centre-ville
2023-06-30,2023,6,Appartement,69.0,192000.0,2782.61,4,83200,Est (La Valette / La Garde)
2023-07-26,2023,7,Maison,79.0,450000.0,5696.2,4,83000,Centre-ville
2023-07-18,2023,7,Appartement,54.0,152000.0,2814.81,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-25,2023,7,Maison,98.0,315000.0,3214.29,6,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-12,2023,7,Appartement,62.0,143000.0,2306.45,4,83200,Est (La Valette / La Garde)
2023-07-21,2023,7,Appartement,67.0,209500.0,3126.87,3,83000,Centre-ville
2023-07-20,2023,7,Appartement,20.0,128000.0,6400.0,1,83000,Centre-ville
2023-07-21,2023,7,Appartement,67.0,185000.0,2761.19,3,83000,Centre-ville
2023-07-17,2023,7,Appartement,73.0,153000.0,2095.89,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-12,2023,7,Appartement,52.0,116000.0,2230.77,3,83200,Est (La Valette / La Garde)
2023-07-04,2023,7,Appartement,58.0,120000.0,2068.97,3,83000,Centre-ville
2023-06-29,2023,6,Appartement,35.0,68000.0,1942.86,1,83000,Centre-ville
2023-07-21,2023,7,Appartement,80.0,215000.0,2687.5,4,83200,Est (La Valette / La Garde)
2023-07-24,2023,7,Appartement,29.0,138000.0,4758.62,1,83000,Centre-ville
2023-07-24,2023,7,Appartement,25.0,369500.0,14780.0,1,83000,Centre-ville
2023-07-24,2023,7,Appartement,56.0,369500.0,6598.21,2,83000,Centre-ville
2023-07-20,2023,7,Maison,80.0,335000.0,4187.5,4,83200,Est (La Valette / La Garde)
2023-07-20,2023,7,Appartement,46.0,293315.0,6376.41,2,83000,Centre-ville
2023-07-04,2023,7,Appartement,54.0,189000.0,3500.0,3,83000,Centre-ville
2023-07-20,2023,7,Appartement,87.0,340000.0,3908.05,5,83000,Centre-ville
2023-07-10,2023,7,Appartement,15.0,52000.0,3466.67,1,83000,Centre-ville
2023-07-11,2023,7,Appartement,70.0,125000.0,1785.71,3,83200,Est (La Valette / La Garde)
2023-07-19,2023,7,Appartement,63.0,287000.0,4555.56,2,83000,Centre-ville
2023-07-12,2023,7,Appartement,51.0,166000.0,3254.9,3,83000,Centre-ville
2023-06-27,2023,6,Appartement,30.0,65600.0,2186.67,1,83000,Centre-ville
2023-07-27,2023,7,Appartement,52.0,99500.0,1913.46,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-18,2023,7,Appartement,58.0,216000.0,3724.14,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-18,2023,7,Maison,66.0,404570.0,6129.85,3,83200,Est (La Valette / La Garde)
2023-07-04,2023,7,Appartement,35.0,90000.0,2571.43,2,83000,Centre-ville
2023-06-27,2023,6,Maison,80.0,332180.0,4152.25,4,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,49.0,81000.0,1653.06,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-24,2023,7,Appartement,56.0,162000.0,2892.86,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-12,2023,7,Appartement,92.0,156000.0,1695.65,5,83200,Est (La Valette / La Garde)
2023-07-11,2023,7,Appartement,85.0,400000.0,4705.88,5,83000,Centre-ville
2023-07-29,2023,7,Appartement,54.0,144500.0,2675.93,3,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,34.0,66500.0,1955.88,1,83000,Centre-ville
2023-07-28,2023,7,Maison,74.0,230000.0,3108.11,4,83200,Est (La Valette / La Garde)
2023-06-30,2023,6,Appartement,59.0,190900.0,3235.59,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-28,2023,7,Appartement,45.0,62560.0,1390.22,2,83000,Centre-ville
2023-07-13,2023,7,Appartement,100.0,221000.0,2210.0,5,83000,Centre-ville
2023-07-31,2023,7,Appartement,109.0,280000.0,2568.81,3,83000,Centre-ville
2023-07-21,2023,7,Maison,81.0,370000.0,4567.9,5,83200,Est (La Valette / La Garde)
2023-07-13,2023,7,Appartement,59.0,221000.0,3745.76,2,83000,Centre-ville
2023-07-20,2023,7,Appartement,83.0,238800.0,2877.11,3,83000,Centre-ville
2023-07-25,2023,7,Appartement,30.0,98593.0,3286.43,1,83000,Centre-ville
2023-07-31,2023,7,Appartement,40.0,232000.0,5800.0,2,83000,Centre-ville
2023-07-31,2023,7,Appartement,38.0,182680.0,4807.37,2,83200,Est (La Valette / La Garde)
2023-07-04,2023,7,Appartement,53.0,133500.0,2518.87,2,83000,Centre-ville
2023-07-27,2023,7,Appartement,41.0,150000.0,3658.54,2,83200,Est (La Valette / La Garde)
2023-07-21,2023,7,Appartement,22.0,63000.0,2863.64,1,83000,Centre-ville
2023-07-21,2023,7,Appartement,37.0,68850.0,1860.81,2,83200,Est (La Valette / La Garde)
2023-07-18,2023,7,Appartement,65.0,187000.0,2876.92,2,83000,Centre-ville
2023-07-18,2023,7,Appartement,42.0,187000.0,4452.38,2,83000,Centre-ville
2023-07-07,2023,7,Appartement,28.0,180491.0,6446.11,2,83000,Centre-ville
2023-07-07,2023,7,Appartement,20.0,75000.0,3750.0,1,83000,Centre-ville
2023-07-07,2023,7,Appartement,79.0,258000.0,3265.82,4,83000,Centre-ville
2023-07-04,2023,7,Appartement,50.0,127500.0,2550.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-05,2023,7,Appartement,69.0,206500.0,2992.75,3,83200,Est (La Valette / La Garde)
2023-07-24,2023,7,Maison,53.0,315000.0,5943.4,3,83200,Est (La Valette / La Garde)
2023-07-11,2023,7,Appartement,20.0,57500.0,2875.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-17,2023,7,Appartement,35.0,68000.0,1942.86,2,83000,Centre-ville
2023-07-17,2023,7,Appartement,31.0,68000.0,2193.55,1,83000,Centre-ville
2023-07-25,2023,7,Appartement,80.0,210870.0,2635.88,4,83000,Centre-ville
2023-07-27,2023,7,Appartement,35.0,155000.0,4428.57,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-31,2023,7,Appartement,54.0,105000.0,1944.44,3,83200,Est (La Valette / La Garde)
2023-07-19,2023,7,Appartement,80.0,181000.0,2262.5,5,83000,Centre-ville
2023-07-08,2023,7,Appartement,55.0,166100.0,3020.0,2,83200,Est (La Valette / La Garde)
2023-07-03,2023,7,Appartement,54.0,105000.0,1944.44,2,83000,Centre-ville
2023-07-21,2023,7,Appartement,70.0,256000.0,3657.14,3,83200,Est (La Valette / La Garde)
2023-07-06,2023,7,Maison,49.0,170000.0,3469.39,4,83200,Est (La Valette / La Garde)
2023-07-10,2023,7,Appartement,57.0,128000.0,2245.61,3,83200,Est (La Valette / La Garde)
2023-07-25,2023,7,Appartement,17.0,59500.0,3500.0,1,83000,Centre-ville
2023-07-31,2023,7,Appartement,54.0,190000.0,3518.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-26,2023,7,Appartement,45.0,148000.0,3288.89,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-28,2023,7,Appartement,66.0,377981.0,5726.98,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-27,2023,7,Appartement,68.0,310000.0,4558.82,4,83000,Centre-ville
2023-07-10,2023,7,Appartement,68.0,220000.0,3235.29,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-07-10,2023,7,Appartement,32.0,85000.0,2656.25,1,83000,Centre-ville
2023-07-06,2023,7,Appartement,30.0,102000.0,3400.0,2,83000,Centre-ville
2023-07-05,2023,7,Appartement,70.0,189976.0,2713.94,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
