date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier,latitude,longitude
2024-06-27,2024,6,Appartement,40.0,148000.0,3700.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12266,5.947833
2024-07-01,2024,7,Appartement,82.0,194000.0,2365.85,5,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-06-28,2024,6,Appartement,33.0,120000.0,3636.36,2,83000,Centre-ville,43.111819,5.936832
2024-06-27,2024,6,Appartement,54.0,143000.0,2648.15,3,83200,Est (La Valette / La Garde),43.138126,5.890157
2024-06-25,2024,6,Appartement,57.0,120000.0,2105.26,3,83000,Centre-ville,43.112139,5.939054
2024-06-05,2024,6,Maison,80.0,142002.0,1775.03,4,83200,Est (La Valette / La Garde),43.146803,5.89709
2024-06-28,2024,6,Appartement,170.0,440000.0,2588.24,5,83000,Centre-ville,43.124632,5.935278
2024-06-26,2024,6,Appartement,40.0,84500.0,2112.5,2,83000,Centre-ville,43.123008,5.93095
2024-06-27,2024,6,Appartement,60.0,135000.0,2250.0,3,83000,Centre-ville,43.132996,5.923041
2024-07-02,2024,7,Appartement,82.0,285000.0,3475.61,4,83200,Est (La Valette / La Garde),43.138466,5.894625
2024-06-21,2024,6,Appartement,54.0,176770.0,3273.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12319,5.972765
2024-06-21,2024,6,Appartement,63.0,80952.0,1284.95,4,83200,Est (La Valette / La Garde),43.134601,5.898427
2024-06-27,2024,6,Appartement,79.0,410000.0,5189.87,3,83000,Centre-ville,43.109599,5.945017
2024-06-26,2024,6,Appartement,58.0,144000.0,2482.76,2,83200,Est (La Valette / La Garde),43.132057,5.915921
2024-06-24,2024,6,Appartement,46.0,69600.0,1513.04,3,83200,Est (La Valette / La Garde),43.132601,5.913649
2024-07-01,2024,7,Appartement,74.0,82850.0,1119.59,2,83000,Centre-ville,43.12156,5.936303
2024-06-17,2024,6,Maison,64.0,345000.0,5390.62,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.130282,5.956619
2024-06-27,2024,6,Maison,77.0,345000.0,4480.52,4,83200,Est (La Valette / La Garde),43.145841,5.90196
2024-06-14,2024,6,Appartement,35.0,125000.0,3571.43,2,83000,Centre-ville,43.125968,5.942259
2024-06-14,2024,6,Maison,74.0,343620.0,4643.51,4,83200,Est (La Valette / La Garde),43.13821,5.895271
2024-06-17,2024,6,Appartement,28.0,350000.0,12500.0,1,83200,Est (La Valette / La Garde),43.1306,5.915036
2024-06-17,2024,6,Appartement,66.0,350000.0,5303.03,3,83200,Est (La Valette / La Garde),43.1306,5.915036
2024-06-17,2024,6,Appartement,30.0,350000.0,11666.67,1,83200,Est (La Valette / La Garde),43.1306,5.915036
2024-06-17,2024,6,Appartement,30.0,350000.0,11666.67,1,83200,Est (La Valette / La Garde),43.1306,5.915036
2024-06-20,2024,6,Appartement,66.0,180000.0,2727.27,3,83200,Est (La Valette / La Garde),43.138961,5.893961
2024-06-13,2024,6,Appartement,78.0,218000.0,2794.87,3,83000,Centre-ville,43.108733,5.940256
2024-06-27,2024,6,Appartement,46.0,99000.0,2152.17,2,83200,Est (La Valette / La Garde),43.130306,5.919613
2024-06-27,2024,6,Appartement,42.0,85000.0,2023.81,2,83200,Est (La Valette / La Garde),43.128988,5.917341
2024-07-02,2024,7,Appartement,16.0,58000.0,3625.0,1,83000,Centre-ville,43.120415,5.961291
2024-06-27,2024,6,Maison,67.0,293000.0,4373.13,3,83200,Est (La Valette / La Garde),43.137494,5.892657
2024-07-03,2024,7,Appartement,31.0,175000.0,5645.16,1,83000,Centre-ville,43.109106,5.936315
2024-06-27,2024,6,Appartement,100.0,188000.0,1880.0,4,83000,Centre-ville,43.125103,5.933431
2024-06-27,2024,6,Appartement,72.0,275000.0,3819.44,3,83200,Est (La Valette / La Garde),43.131882,5.902703
2024-06-27,2024,6,Appartement,34.0,275000.0,8088.24,1,83200,Est (La Valette / La Garde),43.131882,5.902703
2024-06-27,2024,6,Appartement,38.0,275000.0,7236.84,2,83200,Est (La Valette / La Garde),43.131882,5.902703
2024-07-02,2024,7,Appartement,29.0,70000.0,2413.79,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124031,5.953413
2024-07-01,2024,7,Appartement,18.0,65000.0,3611.11,1,83000,Centre-ville,43.121831,5.933763
2024-06-25,2024,6,Appartement,53.0,183000.0,3452.83,3,83000,Centre-ville,43.127798,5.950966
2024-06-28,2024,6,Appartement,68.0,144000.0,2117.65,3,83000,Centre-ville,43.122114,5.944179
2024-07-02,2024,7,Appartement,43.0,166000.0,3860.47,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131683,5.967407
2024-07-02,2024,7,Appartement,45.0,167500.0,3722.22,2,83000,Centre-ville,43.112191,5.939414
2024-06-18,2024,6,Appartement,27.0,68000.0,2518.52,1,83000,Centre-ville,43.124856,5.927802
2024-07-02,2024,7,Appartement,72.0,157500.0,2187.5,4,83200,Est (La Valette / La Garde),43.135674,5.909733
2024-07-03,2024,7,Appartement,32.0,100000.0,3125.0,1,83000,Centre-ville,43.118781,5.946903
2024-06-20,2024,6,Appartement,76.0,200000.0,2631.58,3,83000,Centre-ville,43.110017,5.932831
2024-06-24,2024,6,Appartement,77.0,125000.0,1623.38,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131642,5.978928
2024-06-28,2024,6,Appartement,120.0,388500.0,3237.5,4,83000,Centre-ville,43.126563,5.93141
2024-06-28,2024,6,Appartement,76.0,80000.0,1052.63,4,83200,Est (La Valette / La Garde),43.129089,5.902653
2024-06-28,2024,6,Appartement,84.0,175000.0,2083.33,5,83200,Est (La Valette / La Garde),43.141928,5.91625
2024-06-21,2024,6,Appartement,66.0,295000.0,4469.7,4,83000,Centre-ville,43.108823,5.9407
2024-07-02,2024,7,Appartement,74.0,245000.0,3310.81,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.129856,5.980816
2024-07-01,2024,7,Maison,77.0,385000.0,5000.0,4,83000,Centre-ville,43.112399,5.948433
2024-06-12,2024,6,Appartement,27.0,61000.0,2259.26,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123971,5.952089
2024-06-25,2024,6,Appartement,43.0,240000.0,5581.4,2,83000,Centre-ville,43.106658,5.934919
2024-06-25,2024,6,Appartement,54.0,85000.0,1574.07,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126905,5.963362
2024-06-27,2024,6,Appartement,40.0,73000.0,1825.0,2,83200,Est (La Valette / La Garde),43.128193,5.917205
2024-06-27,2024,6,Maison,58.0,273010.0,4707.07,3,83200,Est (La Valette / La Garde),43.146552,5.901506
2024-07-02,2024,7,Appartement,70.0,164000.0,2342.86,4,83200,Est (La Valette / La Garde),43.136037,5.908899
2024-06-20,2024,6,Appartement,59.0,200000.0,3389.83,3,83000,Centre-ville,43.111007,5.941568
2024-06-28,2024,6,Maison,68.0,300000.0,4411.76,4,83200,Est (La Valette / La Garde),43.125951,5.9041
2024-06-24,2024,6,Appartement,72.0,122900.0,1706.94,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122582,5.950481
2024-07-05,2024,7,Appartement,88.0,328000.0,3727.27,4,83000,Centre-ville,43.124628,5.94771
2024-07-05,2024,7,Appartement,40.0,72050.0,1801.25,2,83200,Est (La Valette / La Garde),43.131125,5.915605
2024-06-24,2024,6,Maison,79.0,359379.0,4549.1,3,83200,Est (La Valette / La Garde),43.133896,5.915187
2024-06-14,2024,6,Maison,58.0,380000.0,6551.72,3,83200,Est (La Valette / La Garde),43.136941,5.925493
2024-06-12,2024,6,Appartement,47.0,247500.0,5265.96,2,83000,Centre-ville,43.111328,5.973987
2024-06-17,2024,6,Appartement,67.0,130000.0,1940.3,3,83000,Centre-ville,43.128031,5.920607
2024-07-04,2024,7,Maison,140.0,374030.0,2671.64,7,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12291,5.950087
2024-06-26,2024,6,Appartement,70.0,405000.0,5785.71,3,83000,Centre-ville,43.113495,5.97128
2024-06-28,2024,6,Appartement,18.0,90000.0,5000.0,1,83000,Centre-ville,43.112028,5.939224
2024-06-17,2024,6,Appartement,69.0,268000.0,3884.06,3,83000,Centre-ville,43.114364,5.940036
2024-07-03,2024,7,Appartement,78.0,156500.0,2006.41,4,83200,Est (La Valette / La Garde),43.129821,5.91834
2024-07-05,2024,7,Appartement,45.0,165000.0,3666.67,1,83000,Centre-ville,43.115116,5.946875
2024-07-05,2024,7,Appartement,62.0,185700.0,2995.16,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121136,5.947019
2024-06-25,2024,6,Appartement,100.0,446000.0,4460.0,4,83000,Centre-ville,43.108804,5.951355
2024-07-02,2024,7,Appartement,32.0,70000.0,2187.5,2,83200,Est (La Valette / La Garde),43.128572,5.916393
2024-07-02,2024,7,Maison,152.0,380000.0,2500.0,8,83000,Centre-ville,43.130873,5.922275
2024-06-21,2024,6,Appartement,116.0,372000.0,3206.9,4,83000,Centre-ville,43.126634,5.927602
2024-07-02,2024,7,Maison,86.0,298000.0,3465.12,3,83200,Est (La Valette / La Garde),43.128794,5.89527
2024-06-21,2024,6,Appartement,100.0,330000.0,3300.0,5,83000,Centre-ville,43.120113,5.940075
2024-06-24,2024,6,Appartement,54.0,72000.0,1333.33,3,83200,Est (La Valette / La Garde),43.128757,5.904292
2024-06-21,2024,6,Appartement,68.0,165000.0,2426.47,4,83000,Centre-ville,43.121603,5.945129
2024-06-25,2024,6,Appartement,110.0,265000.0,2409.09,5,83000,Centre-ville,43.120113,5.940075
2024-07-02,2024,7,Appartement,55.0,120100.0,2183.64,3,83200,Est (La Valette / La Garde),43.150026,5.902206
2024-06-13,2024,6,Appartement,58.0,190360.0,3282.07,3,83000,Centre-ville,43.111007,5.941568
2024-06-27,2024,6,Appartement,41.0,127000.0,3097.56,2,83200,Est (La Valette / La Garde),43.13273,5.901429
2024-06-25,2024,6,Appartement,67.0,246700.0,3682.09,4,83000,Centre-ville,43.11361,5.935376
2024-06-27,2024,6,Appartement,93.0,254000.0,2731.18,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122349,5.962432
2024-07-05,2024,7,Appartement,26.0,75000.0,2884.62,1,83200,Est (La Valette / La Garde),43.130175,5.909895
2024-07-02,2024,7,Appartement,34.0,80800.0,2376.47,2,83000,Centre-ville,43.122832,5.934396
2024-07-08,2024,7,Appartement,18.0,67000.0,3722.22,2,83000,Centre-ville,43.12147,5.933416
2024-07-05,2024,7,Appartement,42.0,211449.0,5034.5,2,83000,Centre-ville,43.126802,5.940138
2024-07-09,2024,7,Appartement,56.0,135000.0,2410.71,3,83200,Est (La Valette / La Garde),43.129865,5.919802
2024-07-05,2024,7,Appartement,80.0,179000.0,2237.5,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122349,5.962432
2024-07-11,2024,7,Appartement,31.0,98000.0,3161.29,1,83000,Centre-ville,43.12831,5.920845
2024-07-04,2024,7,Appartement,63.0,220500.0,3500.0,4,83000,Centre-ville,43.134794,5.92534
2024-07-02,2024,7,Appartement,68.0,280000.0,4117.65,4,83000,Centre-ville,43.132672,5.927668
2024-07-02,2024,7,Appartement,73.0,280000.0,3835.62,4,83000,Centre-ville,43.132672,5.927668
2024-06-27,2024,6,Appartement,56.0,152720.0,2727.14,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121465,5.9727
2024-06-27,2024,6,Appartement,62.0,97000.0,1564.52,3,83000,Centre-ville,43.128084,5.92866
2024-06-27,2024,6,Appartement,57.0,97000.0,1701.75,3,83000,Centre-ville,43.128084,5.92866
2024-06-27,2024,6,Appartement,67.0,178500.0,2664.18,4,83200,Est (La Valette / La Garde),43.138126,5.890157
2024-06-28,2024,6,Appartement,55.0,100000.0,1818.18,3,83000,Centre-ville,43.118333,5.948169
2024-07-11,2024,7,Appartement,56.0,143000.0,2553.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133322,5.97959
2024-07-11,2024,7,Appartement,68.0,50000.0,735.29,4,83000,Centre-ville,43.120078,5.93311
2024-07-03,2024,7,Appartement,83.0,232200.0,2797.59,5,83000,Centre-ville,43.120415,5.961291
2024-07-12,2024,7,Appartement,23.0,54000.0,2347.83,1,83000,Centre-ville,43.122815,5.929666
2024-07-01,2024,7,Appartement,43.0,145000.0,3372.09,2,83200,Est (La Valette / La Garde),43.13585,5.888051
2024-06-21,2024,6,Appartement,75.0,227000.0,3026.67,3,83000,Centre-ville,43.113882,5.937441
2024-07-01,2024,7,Appartement,68.0,116000.0,1705.88,4,83200,Est (La Valette / La Garde),43.129093,5.910306
2024-06-27,2024,6,Appartement,47.0,160000.0,3404.26,3,83000,Centre-ville,43.129686,5.95185
2024-07-02,2024,7,Appartement,60.0,144000.0,2400.0,3,83200,Est (La Valette / La Garde),43.135674,5.909733
2024-07-02,2024,7,Appartement,55.0,155900.0,2834.55,3,83000,Centre-ville,43.12456,5.943528
2024-07-16,2024,7,Appartement,66.0,301000.0,4560.61,4,83000,Centre-ville,43.109425,5.937795
2024-05-02,2024,5,Appartement,75.0,210000.0,2800.0,4,83000,Centre-ville,43.118475,5.93905
2024-07-16,2024,7,Maison,77.0,290000.0,3766.23,13,83200,Est (La Valette / La Garde),43.129594,5.895316
2024-06-28,2024,6,Maison,66.0,403600.0,6115.15,4,83200,Est (La Valette / La Garde),43.138919,5.919492
2024-06-28,2024,6,Appartement,76.0,325000.0,4276.32,4,83000,Centre-ville,43.107746,5.933058
2024-07-16,2024,7,Appartement,76.0,190000.0,2500.0,4,83000,Centre-ville,43.118287,5.946397
2024-06-28,2024,6,Appartement,32.0,60000.0,1875.0,1,83000,Centre-ville,43.127876,5.921848
2024-07-17,2024,7,Appartement,84.0,315000.0,3750.0,4,83000,Centre-ville,43.111476,5.957373
2024-06-20,2024,6,Appartement,53.0,215000.0,4056.6,3,83000,Centre-ville,43.109178,5.937517
2024-07-17,2024,7,Appartement,54.0,247000.0,4574.07,2,83000,Centre-ville,43.107104,5.935386
2024-06-27,2024,6,Maison,108.0,428440.0,3967.04,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.130744,5.967807
2024-06-26,2024,6,Appartement,98.0,165400.0,1687.76,4,83000,Centre-ville,43.128013,5.918434
2024-07-09,2024,7,Appartement,83.0,230000.0,2771.08,4,83200,Est (La Valette / La Garde),43.131284,5.901435
2024-06-28,2024,6,Appartement,50.0,123000.0,2460.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126306,5.960557
2024-07-10,2024,7,Appartement,68.0,238500.0,3507.35,4,83000,Centre-ville,43.115027,5.952776
2024-06-27,2024,6,Appartement,42.0,80000.0,1904.76,3,83000,Centre-ville,43.122268,5.944689
2024-07-08,2024,7,Maison,77.0,310000.0,4025.97,5,83200,Est (La Valette / La Garde),43.138225,5.892191
2024-07-04,2024,7,Appartement,15.0,48000.0,3200.0,1,83000,Centre-ville,43.121613,5.935226
2024-07-10,2024,7,Appartement,61.0,98000.0,1606.56,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12319,5.972765
2024-07-04,2024,7,Appartement,28.0,55000.0,1964.29,2,83000,Centre-ville,43.121613,5.935226
2024-07-11,2024,7,Maison,120.0,400000.0,3333.33,4,83200,Est (La Valette / La Garde),43.161368,5.933241
2024-07-04,2024,7,Appartement,79.0,155000.0,1962.03,4,83200,Est (La Valette / La Garde),43.12863,5.91848
2024-07-01,2024,7,Appartement,33.0,50000.0,1515.15,1,83000,Centre-ville,43.116176,5.948567
2024-06-28,2024,6,Appartement,38.0,118000.0,3105.26,2,83000,Centre-ville,43.131406,5.925909
2024-06-26,2024,6,Appartement,47.0,136650.0,2907.45,2,83200,Est (La Valette / La Garde),43.12999,5.917233
2024-07-04,2024,7,Appartement,52.0,126000.0,2423.08,2,83000,Centre-ville,43.123771,5.933932
2024-07-22,2024,7,Appartement,46.0,125000.0,2717.39,2,83200,Est (La Valette / La Garde),43.142243,5.90169
2024-07-17,2024,7,Appartement,75.0,290000.0,3866.67,4,83000,Centre-ville,43.125153,5.934796
2024-07-05,2024,7,Appartement,77.0,152000.0,1974.03,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125691,5.982516
2024-07-11,2024,7,Appartement,25.0,67000.0,2680.0,2,83200,Est (La Valette / La Garde),43.128816,5.910825
2024-07-11,2024,7,Appartement,80.0,166000.0,2075.0,4,83200,Est (La Valette / La Garde),43.128355,5.903488
2024-06-26,2024,6,Appartement,88.0,230000.0,2613.64,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124782,5.963773
2024-07-04,2024,7,Appartement,43.0,148000.0,3441.86,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121182,5.950633
2024-07-01,2024,7,Appartement,39.0,191000.0,4897.44,2,83000,Centre-ville,43.120252,5.963062
2024-06-26,2024,6,Appartement,70.0,275000.0,3928.57,3,83000,Centre-ville,43.117845,5.957979
2024-06-27,2024,6,Appartement,73.0,255000.0,3493.15,4,83000,Centre-ville,43.116791,5.972183
2024-06-27,2024,6,Maison,99.0,378000.0,3818.18,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122853,5.982503
2024-06-26,2024,6,Appartement,66.0,178300.0,2701.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.129856,5.980816
2024-07-17,2024,7,Appartement,27.0,69300.0,2566.67,1,83000,Centre-ville,43.124856,5.927802
2024-07-11,2024,7,Appartement,97.0,208000.0,2144.33,4,83200,Est (La Valette / La Garde),43.130977,5.920179
2024-06-05,2024,6,Appartement,88.0,253000.0,2875.0,4,83000,Centre-ville,43.126344,5.929158
2024-07-16,2024,7,Maison,69.0,430000.0,6231.88,3,83000,Centre-ville,43.127747,5.940247
2024-06-24,2024,6,Appartement,53.0,169000.0,3188.68,2,83200,Est (La Valette / La Garde),43.151096,5.899866
2024-07-01,2024,7,Appartement,25.0,81000.0,3240.0,1,83000,Centre-ville,43.129541,5.928694
2024-06-20,2024,6,Appartement,36.0,120000.0,3333.33,2,83200,Est (La Valette / La Garde),43.129661,5.917775
2024-06-27,2024,6,Appartement,38.0,257000.0,6763.16,2,83200,Est (La Valette / La Garde),43.121306,5.88802
2024-06-27,2024,6,Appartement,37.0,257000.0,6945.95,2,83200,Est (La Valette / La Garde),43.121306,5.88802
2024-07-08,2024,7,Maison,55.0,270000.0,4909.09,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126835,5.95139
2024-06-26,2024,6,Appartement,55.0,92000.0,1672.73,3,83000,Centre-ville,43.121039,5.931501
2024-07-23,2024,7,Appartement,45.0,174000.0,3866.67,2,83000,Centre-ville,43.109053,5.940406
2024-07-08,2024,7,Appartement,70.0,120000.0,1714.29,3,83200,Est (La Valette / La Garde),43.133907,5.894518
2024-07-11,2024,7,Appartement,21.0,62500.0,2976.19,1,83000,Centre-ville,43.120539,5.933316
2024-07-02,2024,7,Appartement,71.0,85000.0,1197.18,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123905,5.951032
2024-07-16,2024,7,Maison,67.0,332500.0,4962.69,4,83200,Est (La Valette / La Garde),43.13816,5.905243
2024-07-12,2024,7,Appartement,39.0,192000.0,4923.08,2,83000,Centre-ville,43.110896,5.950052
2024-07-23,2024,7,Maison,56.0,280000.0,5000.0,3,83200,Est (La Valette / La Garde),43.140758,5.911021
2024-06-28,2024,6,Appartement,24.0,97492.0,4062.17,1,83000,Centre-ville,43.12823,5.941654
2024-07-02,2024,7,Appartement,80.0,221900.0,2773.75,4,83200,Est (La Valette / La Garde),43.137528,5.894284
2024-06-28,2024,6,Appartement,59.0,285000.0,4830.51,3,83000,Centre-ville,43.105836,5.933696
2024-07-22,2024,7,Appartement,61.0,245000.0,4016.39,3,83200,Est (La Valette / La Garde),43.135965,5.976441
2024-06-27,2024,6,Appartement,42.0,80000.0,1904.76,2,83000,Centre-ville,43.123521,5.932132
2024-07-18,2024,7,Appartement,77.0,150000.0,1948.05,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123486,5.979072
2024-07-19,2024,7,Appartement,44.0,127000.0,2886.36,3,83200,Est (La Valette / La Garde),43.129654,5.908535
2024-07-09,2024,7,Appartement,71.0,170000.0,2394.37,3,83200,Est (La Valette / La Garde),43.128919,5.908815
2024-07-09,2024,7,Maison,160.0,280000.0,1750.0,6,83200,Est (La Valette / La Garde),43.128928,5.891084
2024-07-23,2024,7,Appartement,60.0,216000.0,3600.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.128491,5.970516
2024-07-22,2024,7,Appartement,78.0,200000.0,2564.1,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.119184,5.982057
2024-07-25,2024,7,Appartement,53.0,115000.0,2169.81,4,83200,Est (La Valette / La Garde),43.136711,5.915037
2024-07-12,2024,7,Appartement,88.0,93000.0,1056.82,5,83200,Est (La Valette / La Garde),43.127138,5.896866
2024-07-12,2024,7,Appartement,69.0,93000.0,1347.83,3,83200,Est (La Valette / La Garde),43.127138,5.896866
2024-07-19,2024,7,Appartement,20.0,53000.0,2650.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.127004,5.962112
2024-07-19,2024,7,Appartement,52.0,90000.0,1730.77,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122457,5.955134
2024-07-16,2024,7,Appartement,56.0,147500.0,2633.93,3,83000,Centre-ville,43.118888,5.948884
2024-07-12,2024,7,Appartement,42.0,85400.0,2033.33,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12175,5.97295
2024-06-26,2024,6,Appartement,77.0,334000.0,4337.66,4,83200,Est (La Valette / La Garde),43.143749,5.910004
2024-07-02,2024,7,Appartement,71.0,113000.0,1591.55,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123905,5.951032
2024-07-17,2024,7,Appartement,40.0,103500.0,2587.5,2,83000,Centre-ville,43.121615,5.932547
2024-07-22,2024,7,Appartement,68.0,195000.0,2867.65,3,83000,Centre-ville,43.117269,5.937156
2024-06-28,2024,6,Appartement,42.0,143000.0,3404.76,2,83000,Centre-ville,43.117539,5.945439
2024-07-09,2024,7,Appartement,54.0,145000.0,2685.19,2,83000,Centre-ville,43.126644,5.927293
2024-07-10,2024,7,Appartement,50.0,105000.0,2100.0,3,83000,Centre-ville,43.128287,5.940733
2024-07-18,2024,7,Appartement,61.0,114200.0,1872.13,3,83000,Centre-ville,43.111762,5.935543
2024-07-26,2024,7,Appartement,85.0,260000.0,3058.82,4,83000,Centre-ville,43.11552,5.957581
2024-07-23,2024,7,Appartement,60.0,128000.0,2133.33,3,83200,Est (La Valette / La Garde),43.135986,5.896769
2024-07-11,2024,7,Maison,101.0,358600.0,3550.5,4,83200,Est (La Valette / La Garde),43.135924,5.903655
2024-07-08,2024,7,Appartement,26.0,89000.0,3423.08,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133543,5.980609
2024-07-10,2024,7,Appartement,53.0,97000.0,1830.19,3,83200,Est (La Valette / La Garde),43.128192,5.904737
2024-06-04,2024,6,Appartement,98.0,110670.0,1129.29,4,83000,Centre-ville,43.128013,5.918434
2024-07-02,2024,7,Maison,56.0,350000.0,6250.0,4,83200,Est (La Valette / La Garde),43.140589,5.894375
2024-07-04,2024,7,Appartement,17.0,70580.0,4151.76,1,83000,Centre-ville,43.123504,5.933462
2024-07-22,2024,7,Appartement,76.0,200000.0,2631.58,4,83000,Centre-ville,43.118475,5.93905
